COD_TIPO_NDG,ID_CUSTOMER,IMP_GBV,PRED_PROB_RECOVERY_12M_AHEAD,PRED_RECOVERY_RATE_12M_AHEAD,PRED_INCASSI_12M_AHEAD,PRED_RECOVERY_CLASS
C,23661,11512.36,0.2560604045145025,0.11000740772590031,1266.4448804073459,C
C,5535,1227.81,0.4295640201840312,0.10989804116570655,134.93391392366615,C
C,5501,2609.73,0.2677013128259445,0.10988806532168939,286.7781807119725,C
C,24289,1778.43,0.335373251736879,0.1096702965236956,195.040945446636,C
F,1107,7837.96,0.32153531232791466,0.10961586786777128,859.1647877128765,C
F,13608,10526.74,0.3080941278456013,0.1096051448499054,1153.784862497293,C
G,27243,10386.25,0.32845707542857167,0.10959063769742909,1138.2357607849228,C
F,20743,1119.38,0.2906595859394614,0.10948167484811179,122.55159719147939,C
G,8752,10345.11,0.45056641132322883,0.1094762519370859,1132.5438686768669,C
G,12182,5976.72,0.3534221453141169,0.10940120471332866,653.8603682342457,C
F,16780,1151.24,0.4436332355588778,0.10929484667530723,125.82459928648069,C
G,7394,3847.99,0.3111114847908754,0.1092893824365679,420.54445072208887,C
G,8485,6890.94,0.41668057489426347,0.10924600169933073,752.8076429499861,C
F,6362,777.9,0.27081650789141454,0.10923363487271329,84.97284456748366,C
G,27000,11149.5,0.28266657505094267,0.10915374697430925,1217.009701890061,C
F,8636,4944.4,0.4572520496218757,0.10912828243856701,539.5738796892507,C
F,27663,1626.5,0.28062515739124855,0.10908290627912616,177.4233470629987,C
C,27300,425.82,0.3392688468157,0.1090560208770792,46.43823480987787,C
F,26883,805.59,0.36466207789611305,0.10902972689469877,87.83325768910038,C
C,21598,2339.13,0.33848434252886317,0.10901284826420245,254.99522376024387,C
C,27349,2926.0,0.25189513518542916,0.1089602623886171,318.81772774909365,C
G,22853,9759.69,0.2601916741721692,0.10893681097456906,1063.189504700392,C
G,19698,494.86,0.32304314337698836,0.10877479924810565,53.82829715591757,C
F,8997,2788.1,0.28704994661049293,0.10869572001257752,303.05453696706735,C
G,28106,7771.04,0.25496569123503154,0.10862797059834212,844.1523046385405,C
G,20352,2474.85,0.25408874533004344,0.10859966676003883,268.7678852810821,C
G,10939,7015.26,0.26513097591495877,0.10858501333375457,761.7521006397551,C
G,25918,2179.89,0.2905743370130778,0.1084945302959217,236.50614164677674,C
C,12591,14172.51,0.44531468481015046,0.10839670364624707,1536.253366393473,C
C,14882,9806.12,0.39034063282318265,0.10837349632048185,1062.7235097382036,C
G,25868,1033.55,0.42625697682140845,0.108342336688229,111.97722208411908,C
C,20236,52.37,0.2701753117429933,0.10826382418966542,5.669776472812778,C
G,4577,808.69,0.47357377934320527,0.1081476808314768,87.45794801160697,C
G,9359,8151.97,0.30846261092286376,0.1081039067938069,881.25980506591,C
F,16171,7966.48,0.42442165945314725,0.10804142379869466,860.709841863825,C
F,12394,3640.59,0.4972835519276919,0.10802216871817025,393.26442721368346,C
G,17423,2912.26,0.4133021592209047,0.10798589098996764,314.48299089444316,C
G,19351,12235.61,0.44873900139095163,0.10791115080018837,1320.3587558422928,C
G,28114,12973.78,0.39793236171931873,0.10790857331661796,1399.9820903236719,C
F,25335,3022.92,0.3028100918223676,0.10788769428040164,326.13586879411173,C
F,27462,4844.0,0.2901264647241454,0.10777059403856633,522.0407575228153,C
C,22875,5000.42,0.4040105425346281,0.10768674940610067,538.4789754652539,C
G,18027,13373.31,0.35803122224479444,0.1076691326554984,1439.8926884331033,C
F,22441,7257.37,0.38314831648863373,0.10766430055696033,781.3596649330672,C
G,26319,7663.9,0.38407338420781145,0.10753589619346586,824.1443548371029,C
C,15621,9340.68,0.49555873300071673,0.10752259926388867,1004.3341924922197,C
C,6194,6745.15,0.453099590043573,0.10734334540606293,724.0469662657054,C
F,19590,11011.87,0.35803759365169524,0.10725973603326634,1181.1302694326448,C
F,5641,12405.05,0.28134477075943937,0.10722116382480656,1330.0838983049166,C
C,24298,5850.51,0.40609398472170055,0.10720494257294796,627.2035885724579,C
G,5587,4248.49,0.2581371962128083,0.10719026750854063,455.39677960735975,C
G,21093,2173.14,0.40007972046550855,0.10715014612072078,232.85226854078314,C
F,25313,1613.76,0.3997687321638932,0.10706756611170044,172.78135548841772,C
F,6484,2506.0,0.41170859675796473,0.10704138015830872,268.24569867672164,C
G,26284,8195.55,0.4302925125949992,0.1069955194073079,876.8871290785622,C
G,9462,10951.61,0.2952398078517402,0.10698400921973661,1171.6471452109597,C
F,24686,12189.3,0.32341076868065816,0.10692315776057223,1303.318446890943,C
G,27322,13347.39,0.28956701183864303,0.10690817123562862,1426.945055668717,C
C,24079,2011.73,0.3006465933054922,0.10682878960877519,214.9106809196613,C
G,10498,3041.48,0.44701591020419307,0.10672761309609137,324.60990067949996,C
C,27759,1398.7,0.3129942258910694,0.10671206013014485,149.25815850403362,C
F,5552,2071.92,0.2671794045939469,0.10669172657550606,221.0567221263225,C
C,8627,7917.28,0.3468425761671415,0.10656595940960661,843.7125391144903,C
C,9561,9417.61,0.49659420985755387,0.10647478345197173,1002.7379853851235,C
C,5604,10115.7,0.34607953813322934,0.10645047716468399,1076.8210918547938,C
C,15355,4637.78,0.33693827721953234,0.1062583015913057,492.8026259541257,C
F,9525,11436.05,0.35910713152838847,0.10623436728583127,1214.9015359991306,C
C,22679,1977.1,0.28071544534534115,0.10622372121744834,210.01491921901712,C
G,23817,13747.0,0.3946903908335466,0.1061631757945034,1459.4251776470383,C
G,23434,11041.23,0.29836208165048195,0.10611438483215352,1171.6333292403183,C
G,25558,14043.12,0.27009425066759396,0.10606940847169131,1489.545431496978,C
G,14363,12426.16,0.33480990579930364,0.10594739477678139,1316.51927907945,C
C,19244,809.86,0.25054740803079806,0.10586860588468563,85.73874916177151,C
G,15916,6347.4,0.31217314857815653,0.10548839781939792,669.5770563188463,C
F,27867,3053.8,0.38734332536443383,0.10547979789575625,322.1142068140604,C
G,7825,471.26,0.4172015866810386,0.10545960303289749,49.69889252528327,C
C,21614,11201.8,0.3567055992559075,0.10538025017070962,1180.448486362255,C
F,18113,2.03,0.30854473115927944,0.10532380256012956,0.213807319197063,C
G,21704,2860.3,0.4685439263103993,0.10531278046994141,301.22614597817346,C
C,23907,7399.06,0.4274558205444431,0.10520131394872849,778.390833985479,C
C,27267,3907.77,0.36969271102346696,0.10517878509895774,411.01450104615407,C
C,6198,13522.0,0.351363783043,0.10517053935322854,1422.1160331343563,C
C,25105,1684.7,0.444992107280039,0.10504293716627454,176.9658362440227,C
G,3608,3150.9,0.368967152062775,0.10498249493513735,330.7893432911243,C
G,20215,1472.14,0.31191192261765227,0.1049255401459508,154.46508467046002,C
C,24045,3409.65,0.30446410096014015,0.10488497519155753,357.6210556618941,C
C,20682,9406.07,0.2626552482588312,0.10480377178987994,985.791613719636,C
G,10178,9354.84,0.2747816377055152,0.10468453603317933,979.3070850646274,C
F,25621,3435.62,0.26596766682074613,0.10468019675411229,359.64137757236324,C
G,21827,12131.41,0.31447562340608826,0.10461862659924388,1269.1714529123333,C
G,5701,7410.27,0.40936929720287824,0.10457064991174941,774.8967499215394,C
G,875,2169.57,0.3288270203529355,0.10451379446608708,226.74999305978855,C
G,16454,15829.78,0.2514664768995181,0.10442113002946987,1652.9635157179016,C
F,24595,2590.79,0.4437633074895326,0.10440330777794965,270.4870457580342,C
F,25934,3989.09,0.3058640808639418,0.10436961369926394,416.3397823115968,C
G,27833,3112.11,0.4565459672801274,0.10434327920243577,324.7277626386924,C
C,15607,8597.09,0.445510559786559,0.10434263988187623,897.0430659020793,C
G,13218,11544.79,0.27815352514558395,0.10433828623470436,1204.5636035395526,C
G,23736,9462.4,0.4028171775704445,0.10419598228383979,985.9440627626057,C
F,21808,2351.88,0.41436944635537754,0.10411028344858238,244.85489343705194,C
C,24807,1633.55,0.31682075270034155,0.10409815891344894,170.0495474930645,C
C,14119,14613.33,0.3068917101195863,0.10399404623677028,1519.6993156931821,C
F,21804,1798.11,0.29327093536232135,0.10393647881115327,186.8892219151228,C
C,13103,3635.15,0.2580634603322443,0.1039257109487338,377.7855481552897,C
F,13674,5190.52,0.25785062148010796,0.10390993833495768,539.3466131263646,C
C,7503,7875.54,0.3675666305593409,0.10388227355330056,818.1290006599606,C
G,6464,14801.77,0.30037940810510255,0.10379891520768944,1536.4076691537214,C
G,16568,503.74,0.3441481543848185,0.10351998282969802,52.14715615063208,C
C,17504,2534.76,0.41658848579582114,0.10348472306071438,262.3089366253764,C
C,11857,4947.75,0.40755282446398317,0.10337560096088212,511.47662965420454,C
F,26271,8874.29,0.32292840638107345,0.10329569658424767,916.6759672406233,C
G,21572,3967.42,0.3029015216853107,0.10324872312382045,409.63104909590777,C
G,23675,12385.44,0.2756578525836098,0.10322646770628248,1278.5052221880994,C
C,9869,10713.21,0.3155651027509598,0.10319946507803714,1105.5975412686782,C
F,15227,8870.43,0.27373201008018144,0.1031582348442773,915.0579011097227,C
F,3548,3356.16,0.31835499207104695,0.10314845214536715,346.1827091521954,C
F,27458,6877.0,0.28245231759729966,0.10304911171539415,708.6687412667656,C
F,13847,11094.84,0.3906307217895825,0.1030310270449302,1143.1127600991733,C
C,16828,7391.33,0.49556703385805634,0.102934434444345,760.8223733415205,C
G,27640,10080.05,0.430348530996442,0.1028971243483946,1037.2081582880348,C
G,20427,15206.07,0.292780336149439,0.10289478856645846,1564.625357576767,C
F,20585,5163.12,0.2991185124485877,0.10288978985562917,531.2323317993961,C
G,26787,12940.46,0.31116590521725185,0.10286836642799133,1331.1639810267645,C
F,16248,13942.65,0.2723651327452974,0.1027926959036421,1433.2025815409154,C
C,11462,204.82,0.39914336827561525,0.10271881534058384,21.038867758058384,C
C,25223,7393.54,0.4942583589430045,0.10262168539458033,758.7375358322455,C
F,7590,0.32,0.2725779645372809,0.10255079204599098,0.032816253454717115,C
G,26579,9944.09,0.259416432562073,0.1025498148124623,1019.7645879784582,C
F,10888,1834.31,0.36900020016638563,0.10236650512212295,187.77190401056134,C
C,23088,2527.65,0.3688477406314877,0.10225157907549316,258.4562038501703,C
C,21072,4546.55,0.28784583780745054,0.10222329232974918,464.76330974182116,C
C,21789,7396.75,0.4942583589430045,0.10220180849380024,755.961226976517,C
G,25856,11111.94,0.36637470095550273,0.10215398679744997,1135.1289720540562,C
F,13052,2693.11,0.2579061466430464,0.10209251642101112,274.9463768985893,C
G,25251,9937.72,0.26549969259420364,0.10207686687591501,1014.411321490118,C
C,22636,13438.84,0.2932161239172968,0.10205557576078343,1371.508553757047,C
C,9343,5929.5,0.26247467975714106,0.10190364593058696,604.2376685454153,C
F,21383,11062.35,0.28629564623220694,0.10180683365653781,1126.222826300401,C
C,21770,8418.26,0.29072532305854504,0.10175409203430287,856.5924028086905,C
G,22120,12479.74,0.36050355221795,0.10169682376448747,1269.1499194066248,C
G,21544,8728.54,0.3155647977307014,0.10168192586898953,887.5347572245099,C
C,5557,10395.76,0.44756108452589655,0.10164064091445062,1056.6317091928092,C
F,27078,2547.15,0.40229903136693185,0.10163916498031698,258.89019907961443,C
F,26624,1563.53,0.4006623745475652,0.101482838256297,158.67146209886806,C
F,24688,2696.53,0.26774453607882787,0.10148147339901144,273.6478374646363,C
F,313,6463.94,0.48915899767326465,0.10147243035018394,655.911701437768,C
C,22671,9381.97,0.2934150077287492,0.10141748378606222,951.4957903563221,C
C,15715,10002.2,0.43282344737291223,0.10136588443393281,1013.8818492850828,C
G,27274,11463.65,0.4460425704650775,0.10135898051027908,1161.9438769266608,C
F,21768,2354.77,0.2575014084759888,0.10135216591705211,238.6610397364968,C
F,16933,9374.0,0.26753010228654917,0.10130690376811127,949.6509159222751,C
G,27343,547.65,0.3574713943685547,0.10123801233103609,55.44299745309191,C
G,20960,2127.68,0.27361747424810473,0.10115601669341404,215.22763359824316,C
F,20373,8055.73,0.3133805766913017,0.101103415755315,814.4618194025636,C
C,7638,8203.01,0.4336328297577402,0.1010918254793728,829.2572553255499,C
F,16266,846.84,0.42142879370181985,0.10108636537018764,85.6039776500897,C
C,18392,15342.53,0.32443371561249823,0.10100661656729752,1549.6970448822592,C
F,5999,6956.56,0.4035098357170564,0.10097616770747231,702.4467692270936,C
C,16515,7646.73,0.4512262007640801,0.10078343263815535,770.6636978571617,C
F,16987,8973.69,0.43533221829052116,0.10074178857029432,904.0255806753645,C
C,6003,4691.61,0.25590037449278613,0.10070455091881128,472.46647813620416,C
F,11863,8592.22,0.34297392594089005,0.10068744365092193,865.1286670863243,C
G,932,2379.54,0.27482620554502624,0.10067872056649696,239.56904273680217,C
C,19935,5977.1,0.31408287981661853,0.10064832353891069,601.5850946244232,C
C,26026,794.97,0.4966022150740504,0.10044164112705962,79.8480914467786,C
C,26061,7283.52,0.4408223354849164,0.10043910067400329,731.5501985411165,C
F,21690,3252.35,0.4795105774296067,0.10041079414695983,326.5710463438648,C
C,13352,4698.19,0.26910052203947454,0.10038359927111216,471.6212222595464,C
G,28046,10340.43,0.41075437350316724,0.10029099084659306,1037.0519704798362,C
C,18127,1687.14,0.2517238593367166,0.10011176700214791,168.90256658000385,C
C,21456,3036.29,0.41578673718506,0.10008600375098199,303.8901323290691,C
F,25815,10388.61,0.3117488147224516,0.10006346251919186,1039.520287361502,C
G,16731,2284.09,0.32580527899089223,0.1000335718861281,228.48568120938634,C
G,22797,12612.2,0.4214983731512362,0.09997216033331988,1260.868880555897,C
C,5614,12711.41,0.4681766890791837,0.09996480151349389,1270.6935776066414,C
G,6468,228.89,0.37952640657259273,0.09992216769766332,22.871184964318157,C
C,9446,6829.19,0.37416920473520954,0.09991074077545041,682.3094317962981,C
G,11598,9781.52,0.30361836155195093,0.0999086039952818,977.2580081519288,C
G,25227,4094.5,0.27822371353526565,0.09975807922182042,408.4594553737437,C
F,5918,11505.93,0.4045795621124414,0.09973464593215929,1147.5398546702095,C
F,9894,5050.19,0.46006855859318846,0.09964308997245333,503.21653654798405,C
G,26998,11499.59,0.35297305372149307,0.09958534658378032,1145.1906557213742,C
F,9261,11001.52,0.39695884636375245,0.09945207896156086,1094.124035737191,C
C,17959,9407.41,0.28059211546930474,0.09930849793753671,934.2357565825622,C
G,27413,11269.25,0.25043418152061053,0.09925312237026687,1118.50824927113,C
F,13503,10352.89,0.31750469356367017,0.0987892039583177,1022.7537617680276,C
C,15372,3581.84,0.32452912378043464,0.09871093000672836,353.5667575352999,C
G,6674,7915.12,0.34828473919819386,0.09869551869743848,781.1868739524692,C
F,25525,2141.83,0.2525269564417978,0.09859432127088019,211.1722751276093,C
G,25364,13769.39,0.33055521625857,0.09859262003654642,1357.560236405022,C
C,12903,6578.08,0.43139546399606465,0.0985172612680849,648.0544260023639,C
F,26820,955.63,0.32509842835365255,0.09835089950618087,93.98707009509162,C
G,12168,16431.2,0.27699683219681864,0.09832249625071479,1615.556600394745,C
F,22048,1848.32,0.2568828173746226,0.0983028320020144,181.69509044596325,C
F,27888,7350.88,0.3294300228881117,0.09829699397654071,722.5694070822735,C
F,25247,1424.96,0.2982410812475031,0.09819825992212593,139.92859245863255,C
G,1345,3074.21,0.3605711918639326,0.09816105776627697,301.7677053956663,C
F,11629,10211.35,0.3342335322987076,0.09804139186687023,1001.1349668397654,C
G,24640,11399.4,0.2842852497108802,0.09792046233274905,1116.2345183159396,C
C,18497,3346.27,0.39877808392770525,0.097895524499761,327.5848567678152,C
F,24392,12317.03,0.267244327094045,0.0978785289778816,1205.572777776437,C
F,25277,2408.4,0.35098659025155055,0.09787793501377379,235.7292186871728,C
C,17318,11094.33,0.3220424400005372,0.09783138505932486,1085.3736702052195,C
G,22464,6448.27,0.4119432942391151,0.09764786132171362,629.6597747249663,C
G,9063,9242.88,0.3838840873217286,0.0975356191079744,901.5100231407143,C
C,12641,13918.14,0.43563004245281656,0.09738277035157934,1355.3870313411305,C
G,13027,10241.0,0.42335363046166524,0.09738152359813122,997.2841831684618,C
G,27785,10957.23,0.3189784256078617,0.0971142165072318,1064.1028065395355,C
F,7959,9549.79,0.4338295540915074,0.09702892486613135,926.6058563973326,C
C,24423,2170.34,0.2999300569483287,0.09689464605610863,210.29432612141483,C
F,24041,5181.67,0.4556611050502185,0.09683529659505108,501.7685513076783,C
F,17789,11321.68,0.2810397742599467,0.09670857548495622,1094.9035448965192,C
F,24223,2110.72,0.2690455611499041,0.09658142970692271,203.8563553109959,C
F,10299,7393.99,0.26036457592294776,0.09652504059241623,713.7051848899197,C
C,17980,9375.5,0.3813835457862195,0.09648120190152436,904.5595084277417,C
G,13041,3043.76,0.3969731873674631,0.09647205360031383,293.63777786649126,C
F,25326,8520.66,0.2598256806795126,0.09639920944071875,821.3848879131547,C
G,4095,76.1,0.3649068795128368,0.09637447433430564,7.334097496840658,C
G,17842,2498.04,0.2745981288178313,0.09612773682438308,240.13093169678191,C
G,14351,10457.53,0.3297244947361906,0.09605604862491078,1004.5090101764633,C
G,11229,3315.99,0.2614522299542944,0.09593710754335992,318.12648924270604,C
C,18420,3032.69,0.4201249197087015,0.09592068458030385,290.89770091984167,C
C,22260,1899.56,0.4602545654741014,0.09578610026649396,181.95144462222126,C
G,25937,13526.64,0.46614968486374,0.09571692034982973,1294.7283234808208,C
C,27987,3216.28,0.49161960253074427,0.09567562651166743,307.7196040369457,C
F,27951,1706.6,0.3134170351346394,0.09561414137966232,163.1750936785317,C
C,14256,10849.69,0.3963397512761669,0.09559234514207793,1037.1473111645514,C
C,5605,3560.91,0.40646309634487,0.09555676687300188,340.26904672574113,C
G,26823,3456.44,0.3349108735630883,0.09549886782106073,330.0861066914272,C
G,17220,2311.66,0.31342707094702993,0.09543168384041342,220.6056062665301,C
C,6501,768.17,0.27983697524509665,0.09541891254823569,73.2979460521782,C
G,9326,17468.31,0.2652894400640183,0.09541066440686212,1666.6630631650337,C
C,15278,416.81,0.39843196916061296,0.09540985225574516,39.76778051871714,C
G,16416,12027.41,0.30004829326629906,0.09540136155778828,1147.4312900137584,C
